,SMILES,CID,Unnamed: 2,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,LogP,MW,HBD,HBA,PSA,ROTB,AROM,FSP3,FC,QED
1483,O=C(COc1ccccc1)NCCc1ccccc1,ALE-UNK-fca05062-4,,-0.0737995,,,1,1,,2.4243,255.317,1,2,38.33,6,2,0.1875,0,0.860562593
1484,CCCNC(=O)C(C)NC(=O)N(C)Cc1csc(C)n1,ALE-UNK-fca05062-9,,-2.742432,,,1,1,,1.50762,298.412,2,4,74.33,6,1,0.615384615,0,0.83570504
1485,Nc1nnnn1-c1cccc(C(=O)Nc2c(-c3cccnc3)nc3ccccn23)c1,BAR-COM-4e090d3a-2,,2.6895285,,,0.98,0.79,,2.2065,397.402,2,9,128.91,4,5,0,0,0.475506823
1486,Cc1ccccc1CNc1ccccc1NC(=O)C(O)c1cccnc1,BAR-COM-4e090d3a-3,,7.2804715,,,0.95,0.94,,3.67422,347.418,3,4,74.25,6,3,0.142857143,0,0.635901564
1487,CC1CN(Cc2ccccc2NC(=O)NCc2cnsc2)CC(C)O1,BAR-COM-4e090d3a-4,,4.442346,,,1,0.98,,3.074,360.483,2,5,66.49,5,2,0.444444444,0,0.859925576
1488,Nc1ncncc1CNC(=O)Nc1ccccc1OCCn1ccnc1,BAR-COM-4e090d3a-5,,15.83119,,,1,1,,1.656,353.386,3,7,119.98,7,3,0.176470588,0,0.594002636
1489,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,BAR-COM-4e090d3a-6,,54.13116,35.68868486,4.447469456,1,1,99,2.1501,360.421,1,6,77.63,5,4,0.2,0,0.591531541
1490,CC(NC(=O)C(Cc1ccccc1)NC(=O)c1ccco1)c1ncco1,BAR-COM-4e090d3a-7,,-28.01664,,,1,1,,2.4861,353.378,2,5,97.37,7,3,0.210526316,0,0.680018225
1491,Cc1cccc(-c2nnnn2C2CC2C)c1NC(=O)CCc1cccnc1,BAR-COM-4e090d3a-8,,-16.50485,,,1,1,,3.19572,362.437,1,6,85.59,6,3,0.35,0,0.727693316
1492,Cc1noc(C)c1COc1ccccc1C(=O)NC(C)c1nnc2ncccn12,BAR-COM-4e090d3a-9,,8.2825815,,,0.99,0.94,,2.79914,392.419,1,8,107.44,6,4,0.25,0,0.537450137
1493,O=C(NCCNc1cccnn1)c1ccccc1NS(=O)(=O)c1cc(F)ccc1F,BAR-COM-4e090d3a-10,,7.826431,,,1,1,,2.3975,433.44,3,6,113.08,8,3,0.105263158,0,0.470420628
1494,O=C(Cc1cncnc1)Nc1cccc(CCCc2ccccc2)c1,BAR-COM-4e090d3a-11,,10.109647,,,0.96,0.94,,3.8331,331.419,1,3,54.88,7,3,0.19047619,0,0.715624063
1495,Cc1ccccc1C(C(=O)NCC(O)Cn1ccnn1)c1ccccc1,BAR-COM-4e090d3a-12,,4.242857,,,1,1.01,,1.89572,350.422,2,5,80.04,7,3,0.25,0,0.68195276
1496,N#Cc1cnn(-c2ccccc2NC(=O)Cc2ccn[nH]2)c1N,BAR-COM-4e090d3a-14,,2.959074,,,1,0.96,,1.23048,307.317,3,6,125.41,4,3,0.066666667,0,0.668092075
1497,O=C(Cc1cccnc1Cl)Nc1cccc(OCCc2ccccc2)c1,BAR-COM-4e090d3a-15,,6.898823,,,0.81,0.27,,4.5377,366.848,1,3,51.22,7,3,0.142857143,0,0.624493314
1498,CCc1nnnn1-c1ccccc1NC(=O)C1(c2cncc(Br)c2)CC1,BAR-COM-4e090d3a-16,,10.20408,,,1,1,,3.0525,413.279,1,6,85.59,5,3,0.277777778,0,0.695147882
1499,O=C(NC(Cc1ccccc1)C(=O)NCc1ccno1)OCc1ccccc1,BAR-COM-4e090d3a-19,,50.62413,,,0.98,0.85,,2.8285,379.416,2,5,93.46,8,3,0.19047619,0,0.627719296
1500,CC(C(=O)Nc1cccc(NC2CCCC2)c1)c1cnccn1,BAR-COM-4e090d3a-20,,0.913150745,,,1,0.98,,3.5733,310.401,2,4,66.91,5,2,0.388888889,0,0.885656489
1501,NC(=O)C1Cc2ccccc2N(CC(=O)Nc2cnccn2)C1,BAR-COM-4e090d3a-21,,6.193357,,,1,0.93,,0.5793,311.345,2,5,101.21,4,2,0.25,0,0.859818244
1502,COc1cc(CNC(=O)Cc2ncc[nH]2)c2ccccc2n1,BAR-COM-4e090d3a-22,,-23.12265,,,1,1,,1.8254,296.33,2,4,79.9,5,3,0.1875,0,0.752452239
1503,O=C(NCc1cccnn1)Nc1cccc(-c2ncc3n2CCCC3)c1,BAR-COM-4e090d3a-23,,-5.294053,,,,,,2.9981,348.41,2,5,84.73,4,3,0.263157895,0,0.758950673
1504,CC(NC(=O)c1ccccc1OC1CCCCC1)c1cnccn1,BAR-COM-4e090d3a-26,,11.21458,,,1,1,,3.6791,325.412,1,4,64.11,5,2,0.421052632,0,0.910584425
1505,CCC(NC(=O)NCc1cnccn1)c1ccccc1OCC(=O)N1CCCC1,BAR-COM-4e090d3a-27,,7.60848,,,1,1,,2.4283,397.479,2,5,96.45,8,2,0.428571429,0,0.713144629
1506,O=C(NCc1cccnn1)NC(Cc1ccccc1)c1cccs1,BAR-COM-4e090d3a-29,,13.88944,,,1,1,,3.3213,338.436,2,4,66.91,6,3,0.166666667,0,0.724393574
1507,O=C(CCc1cnn[nH]1)NC(Cn1cccn1)c1ccccc1,BAR-COM-4e090d3a-30,,-1.10957139,,,1,1,,1.4915,310.361,2,5,88.49,7,3,0.25,0,0.691807174
1508,CCC(NC(=O)C(C)n1cncn1)c1ccccc1OCC(=O)N1CCCC1,BAR-COM-4e090d3a-31,,0.70134785,,,1,0.99,,2.1078,385.468,1,6,89.35,8,2,0.5,0,0.751697693
1509,O=C(NCC(O)Cn1ccnn1)c1ccccc1OC1CCC1,BAR-COM-4e090d3a-34,,2.0355695,,,1,1,,1.0003,316.361,2,6,89.27,7,2,0.4375,0,0.795285744
1510,O=C(Cc1cccnc1Br)Nc1cccc(OCCn2cncn2)c1,BAR-COM-4e090d3a-35,,-21.71587,,,1,1,,2.6958,402.252,1,6,81.93,7,3,0.176470588,0,0.614958993
1511,COC(=O)C(Cc1ccccc1)C(C)NC(=O)C(C)n1ccnc1,BAR-COM-4e090d3a-36,,11.92788,,,1,1,,1.9807,329.4,1,5,73.22,7,2,0.388888889,0,0.788459783
1512,Cc1noc(CC(NC(=O)C(C)Cn2ccnc2)c2ccccc2)n1,BAR-COM-4e090d3a-38,,-2.37765,,,1,1,,2.31082,339.399,1,6,85.84,7,3,0.333333333,0,0.713739091
1513,O=C(Cc1cncnc1)Nc1cccc(OC2CC(=O)N2)c1,BAR-COM-4e090d3a-39,,22.773735,,,1,1,,0.8826,298.302,2,5,93.21,5,2,0.2,0,0.799378909
1514,O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,BAR-COM-4e090d3a-40,,-28.85324,,,1,1.01,,1.0304,312.329,2,6,88.75,6,3,0.1875,0,0.709515675
1515,O=C(NCc1ccno1)c1ccccc1Oc1ccc(Cl)cc1Cl,BAR-COM-4e090d3a-42,,-12.42811,,,1,0.96,,4.7037,363.2,1,4,64.36,5,3,0.058823529,0,0.713502014
1516,O=C(NCc1noc2ccccc12)c1ccccc1OCC1CC1,BAR-COM-4e090d3a-43,,11.692045,,,1,0.64,,3.5466,322.364,1,4,64.36,6,3,0.263157895,0,0.75362574
1517,CC1CC(C)CN(C(=O)c2ccccc2NC(=O)NCc2ccoc2)C1,BAR-COM-4e090d3a-44,,8.341589,,,1,0.99,,3.7194,355.438,2,3,74.58,4,2,0.4,0,0.877642526
1518,O=C(CCn1ccnn1)NC(CN1CCOCC1)c1ccccc1,BAR-COM-4e090d3a-45,,5.187141,,,1,1,,0.8579,329.404,1,6,72.28,7,2,0.470588235,0,0.815538995
1519,Cn1cc(CNC(=O)N(CCc2ccccc2)Cc2cccnc2)nn1,BAR-COM-4e090d3a-47,,8.123637,,,1,1,,2.1646,350.426,1,5,75.94,7,3,0.263157895,0,0.708436432
1520,Cc1ccc(Oc2cccc(NC(=O)NCc3cnnn3C)c2)c(C)c1,BAR-COM-4e090d3a-48,,-12.80444,,,0.96,0.75,,3.54594,351.41,2,5,81.07,5,3,0.210526316,0,0.736525994
1521,N#CCOc1ccccc1C(=O)NCc1cnsc1,BAR-COM-4e090d3a-49,,5.959332,,,1,1,,1.97548,273.317,1,5,75.01,5,2,0.153846154,0,0.903410428
1522,O=C(Cc1ccccc1OC1CCOC1)OCc1cnn[nH]1,BAR-COM-4e090d3a-50,,20.72518,,,1,1,,1.2583,303.318,1,6,86.33,6,2,0.4,0,0.808485706
1523,CCn1c(=O)n(CC(=O)NCc2cnccn2)c2ccccc21,BAR-COM-4e090d3a-51,,6.741156,,,1,1,,0.9293,311.345,1,6,81.81,5,3,0.25,0,0.759746408
1524,Cn1cncc1CNC(=O)Nc1cccc(OCC(F)F)n1,BAR-COM-4e090d3a-52,,36.17991,,,1,1,,1.7807,311.292,2,5,81.07,6,2,0.307692308,0,0.851882292
1525,CC(C(=O)Nc1cccc(OC2CC(=O)N2)c1)c1cnccn1,BAR-COM-4e090d3a-53,,16.96057,,,1,1,,1.4436,312.329,2,5,93.21,5,2,0.25,0,0.815000819
1526,O=C(NCc1cccnn1)Nc1cccc(OCCN2CCOCC2)c1,BAR-COM-4e090d3a-54,,1.21745595,,,1,0.99,,1.5093,357.414,2,6,88.61,7,2,0.388888889,0,0.780869675
1527,CC(OCC1CCCCO1)C(=O)N(CCc1ccccc1)Cc1cccnc1,BAR-COM-4e090d3a-55,,-20.56667,,,1,1,,3.6271,382.504,0,4,51.66,9,2,0.47826087,0,0.664575748
1528,O=C(Nc1ccnnc1)NC(Cc1ccccc1)C(=O)N1CCCC1,BAR-COM-4e090d3a-56,,3.229184,,,1,1,,1.8318,339.399,2,4,87.22,5,2,0.333333333,0,0.86992534
1529,O=C(Nc1ccccc1NS(=O)(=O)c1ccc(F)cc1)C(O)c1cccnc1,BAR-COM-4e090d3a-57,,49.7127,,,1,1,,2.6936,401.419,3,5,108.39,6,3,0.052631579,0,0.588538489
1530,O=C(NCc1cncs1)Nc1cccc(N2CCOCC2)c1,BAR-COM-4e090d3a-58,,13.5716,,,1,1.01,,2.3014,318.402,2,5,66.49,4,2,0.333333333,0,0.907639369
1531,O=C(NCc1cccnn1)Nc1cccc(N2CCC2=O)c1,BAR-COM-4e090d3a-60,,6.8155425,,,1,1,,1.535,297.318,2,4,87.22,4,2,0.2,0,0.837906352
1532,O=C(NCc1ccns1)Nc1cccc(CN2CCCC2=O)c1,BAR-COM-4e090d3a-61,,-2.045671,,,1,0.97,,2.5872,330.413,2,4,74.33,5,2,0.3125,0,0.884715819
1533,CC(NC(=O)c1ccccc1OCC(N)=O)c1cnn(C)c1,BAR-COM-4e090d3a-62,,2.682852,,,1,1,,0.7752,302.334,2,5,99.24,6,2,0.266666667,0,0.823117198
1534,CC1CCCC(OCc2cccc(NC(=O)NC(C)c3ccn[nH]3)c2)C1,BAR-COM-4e090d3a-63,,-40.14266,,,1,0.85,,4.3877,356.47,3,3,79.04,6,2,0.5,0,0.718135175
1535,O=C(NCc1cnccn1)c1sc2cccc(F)c2c1COc1ccccc1,BAR-COM-4e090d3a-64,,6.319301,,,0.95,0.44,,4.3394,393.443,1,5,64.11,6,4,0.095238095,0,0.529303329
1536,O=C(NCc1ccno1)c1ccccc1OC1CCCCC1,BAR-COM-4e090d3a-65,,5.817994,,,1,1,,3.3161,300.358,1,4,64.36,5,2,0.411764706,0,0.919707881
1537,CC(c1cccc(NC(=O)Cc2cnccc2Cl)c1)N1CCOCC1,BAR-COM-4e090d3a-66,,3.916605,,,0.97,0.92,,3.3094,359.857,1,4,54.46,5,2,0.368421053,0,0.889440383
1538,O=C(Nc1cccc(-c2cc[nH]n2)c1)C(O)c1cccnc1,BAR-COM-4e090d3a-68,,10.38241,,,1,1,,2.1438,294.314,3,4,90.9,4,3,0.0625,0,0.687283025
1539,O=C(NCc1cccnc1)Nc1cccc(OCC(F)F)n1,BAR-COM-4e090d3a-69,,8.2820885,,,1,1,,2.4422,308.288,2,4,76.14,6,2,0.214285714,0,0.859154101
1540,O=C(NCCN1CCN(C(=O)CCl)CC1)c1ccccc1,STE-KUL-2e0d2e88-1,,18.06401,,,1,1.01,,0.7994,309.797,1,3,52.65,5,1,0.466666667,0,0.818680919
1541,O=C(NCCN1CCN(C(=O)CCl)CC1)c1cccc2ccccc12,STE-KUL-2e0d2e88-2,,4.690442,,,,,,1.9526,359.857,1,3,52.65,5,2,0.368421053,0,0.830153008
1542,Cc1ccncc1NC(=O)Nc1ccccc1,ALE-HEI-f28a35b5-1,,21.06202,,,1,1,,3.03402,227.267,2,2,54.02,2,2,0.076923077,0,0.828067665
1543,Cc1nnc(NC(=O)Nc2cccnc2)s1,ALE-HEI-f28a35b5-4,,7.324259,,,1,0.99,,1.88552,235.272,2,5,79.8,2,2,0.111111111,0,0.832511683
1544,Cc1nnc(CC(=O)Nc2cccnc2)s1,ALE-HEI-f28a35b5-5,,-0.0293793,,,1,0.99,,1.42272,234.284,1,5,67.77,3,2,0.2,0,0.871765918
1545,Cc1ccncc1NC(=O)CCNc1ccc(S(N)(=O)=O)cc1,GAB-REV-70cc3ca5-3,,-27.10521,,,1,1,,1.47812,334.401,3,5,114.18,6,2,0.2,0,0.740084519
1546,Cc1ccncc1NC(=O)CNc1ccnc2ccccc12,GAB-REV-70cc3ca5-4,,-18.34019,,,1,1,,2.98882,292.342,2,4,66.91,4,3,0.117647059,0,0.775490057
1547,Cc1ccncc1NC(=O)CC(C)(C)NC(=O)c1cccc2[nH]ccc12,GAB-REV-70cc3ca5-6,,-10.42203,,,0.99,0.99,,3.40852,350.422,3,3,86.88,5,3,0.25,0,0.658890181
1548,Cc1ccncc1NC(=O)CN(C)S(=O)(=O)c1cccc2cccnc12,GAB-REV-70cc3ca5-8,,17.30223,99,,0.99,1,,2.19742,370.434,1,5,92.26,5,3,0.166666667,0,0.743216409
1549,Cc1ccncc1NC(=O)CNC(=O)Cc1cccnc1,GAB-REV-70cc3ca5-13,,-15.3538,,,1,1,,1.08242,284.319,2,4,83.98,5,2,0.2,0,0.860290396
1550,Cc1ccncc1NC(=O)Cc1ccc2nc[nH]c2c1,GAB-REV-70cc3ca5-18,,4.267136,,,0.99,0.99,,2.44752,266.304,2,3,70.67,3,3,0.133333333,0,0.76457499
1551,Cc1ccncc1NC(=O)Cc1ccc(S(N)(=O)=O)cc1,GAB-REV-70cc3ca5-20,,10.89574,,,1,1,,1.21862,305.359,2,4,102.15,4,2,0.142857143,0,0.886116635
1552,CC(=O)Nc1ccc(NCC(=O)Nc2cnccc2C)cc1,GAB-REV-70cc3ca5-21,,-24.270401,,,0.96,0.9,,2.39902,298.346,3,4,83.12,5,2,0.1875,0,0.791239245
1553,Cc1ccncc1NC(=O)CCc1nc2cc(Cl)ccc2o1,GAB-REV-70cc3ca5-22,,13.139165,,,0.99,1,,3.75592,315.76,1,4,68.02,4,3,0.1875,0,0.795700986
1554,Cc1ccncc1NC(=O)CCNC(=O)c1ccccc1F,PET-SGC-2e937068-1,,-15.77174,,,1,1,,2.28772,301.321,2,3,71.09,5,2,0.1875,0,0.889802999
1555,Cc1ccn2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nc2c1,ALV-UNI-7ff1a6f9-14,,0.9425473,,,,,,4.99212,342.377,1,3,45.98,2,5,0.047619048,0,0.491007007
1556,Cc1cnc2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nn2c1,ALV-UNI-7ff1a6f9-22,,-1.0044989,,,,,,4.38712,343.365,1,4,58.87,2,5,0.05,0,0.51713148
1557,Cc1cn2c(-c3cccnc3)c(-c3ccc(F)cc3)nc2s1,ALV-UNI-7ff1a6f9-43,,1.343757,,,,,,4.57232,309.369,0,4,30.19,2,4,0.058823529,0,0.542653564
1558,Cc1ccnc(NC(=O)Cc2ccc3ccccc3c2)c1,ALV-UNI-7ff1a6f9-45,,8.233209,,,0.98,0.94,,3.72442,276.339,1,2,41.99,3,3,0.111111111,0,0.791750225
1559,O=C(Cc1ccc2ccccc2c1)Nc1cc(C(F)(F)F)ccn1,ALV-UNI-7ff1a6f9-46,,3.4262505,,,0.9,0.38,,4.4348,330.309,1,2,41.99,3,3,0.111111111,0,0.77152645
1560,COc1ccnc(NC(=O)Cc2ccc3ccccc3c2)c1,ALV-UNI-7ff1a6f9-47,,6.0932985,,,0.95,0.91,,3.4246,292.338,1,3,51.22,4,3,0.111111111,0,0.80126017
1561,Cc1ccncc1NC(=O)CC(c1ccsc1)N1CCC(O)CC1,PET-SGC-a8a902d9-1,,4.2422005,,,,,,2.97812,345.468,2,5,65.46,5,2,0.444444444,0,0.874279561
1562,CS(=O)(=O)NCC[C@H]1CCCCN1CC(=O)Nc1cccnc1,BEN-DND-362d364a-10,,48.92015,,,1,1,,0.8139,340.449,2,5,91.4,7,1,0.6,0,0.76648212
1563,CC(NC(=O)CCl)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)c1,DAV-CRI-14a23e73-1,,94.62259,0.465749846,6.33184728,0.99,0.99,99,3.0704,387.288,2,3,89.26,5,2,0.1875,0,0.773117195
1564,O=C(CCl)NC(CO)c1cccc(Cl)c1,DAV-CRI-3edb475e-4,,51.57519,99.03,,1,0.99,99,1.7284,248.109,2,2,49.33,4,1,0.3,0,0.796962901
1565,CC(NC(=O)CCl)c1cc(F)cc(Cl)c1,DAV-CRI-3edb475e-6,,74.487765,27.94383202,4.553714038,,,99,2.8951,250.1,1,1,29.1,3,1,0.3,0,0.820828696
1566,O=C(Nc1ccc(Oc2ncccn2)cc1)C(=O)N1CCN(Cc2cccs2)CC1,MAK-UNK-b1d4dcd7-3,,-13.82419,,,1,1,,2.6133,423.498,1,7,87.66,5,3,0.238095238,0,0.635022838
1567,COC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,FAR-UNI-a04c1544-1,,2.6138002,,,,,,1.1742,400.431,3,6,113.96,9,2,0.285714286,0,0.544787327
1568,CS(=O)(=O)Nc1cccc(C(=O)OCC(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-9159f8ed-4,,3.701804,,,0.98,0.99,,1.9804,431.47,2,6,121.88,7,2,0.25,0,0.646707485
1569,CS(=O)(=O)Nc1cccc(C(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-9159f8ed-6,,5.1890295,,,1,0.99,,2.4372,373.434,2,4,95.58,5,2,0.222222222,0,0.841376064
1570,CS(=O)(=O)Nc1cccc(C(=O)Oc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-9159f8ed-7,,35.68456,,,0.99,0.86,,2.4041,374.418,1,5,92.78,5,2,0.222222222,0,0.640778271
1571,CS(=O)(=O)NCCCN1CCCc2ccc(S(N)(=O)=O)cc21,PET-SGC-abcbce68-1,,-23.7765,,,1,1,,0.0259,347.462,2,5,109.57,6,1,0.538461538,0,0.705455982
1572,CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-4c6b313a-1,,-20.6063,,,0.99,1,,0.6009,274.367,0,4,57.69,2,1,0.5,0,0.793345619
1573,CC(=O)N1CCN(S(=O)(=O)c2cccs2)CC1,MAK-UNK-6435e6c2-1,,4.20799245,,,1,1,,0.6009,274.367,0,4,57.69,2,1,0.5,0,0.793345619
1574,CC(=O)N1CCN(Cc2cccs2)CC1,MAK-UNK-6435e6c2-2,,,,,,,,1.4122,224.329,0,3,23.55,2,1,0.545454545,0,0.758128338
1575,CC(=O)N1CCN(Cc2ccsc2)CC1,MAK-UNK-6435e6c2-3,,,,,,,,1.4122,224.329,0,3,23.55,2,1,0.545454545,0,0.758128338
1576,CC(=O)Nc1cccc(N2CCCC2=O)c1,MAK-UNK-6435e6c2-4,,,,,,,,1.7718,218.256,1,2,49.41,2,1,0.333333333,0,0.82203018
1577,CC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,MAK-UNK-6435e6c2-5,,1.4342925,,,1,1,,0.6785,286.328,0,3,57.69,2,1,0.416666667,0,0.803042923
1578,CC(=O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,MAK-UNK-6435e6c2-6,,4.1838815,,,1,1,,0.8176,304.318,0,3,57.69,2,1,0.416666667,0,0.812554828
1579,CC1C(O)CCCN1Cc1ccccc1,MAK-UNK-6435e6c2-9,,,,,,,,2.0318,205.301,1,2,23.47,2,1,0.538461538,0,0.798278796
1580,NC(=O)CCN(C(=O)CCl)C1CCS(=O)(=O)C1,DAN-PUR-6788a628-2,,18.60511,,,1,1,,-0.8837,282.749,1,4,97.54,5,0,0.777777778,0,0.661968647
1581,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,RUT-UNI-630c5802-20,,48.30592,78.45796959,4.105362935,0.99,0.73,99,4.3479,370.522,0,5,51.02,8,3,0.45,0,0.592286425
1582,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,GER-UNI-05c7e912-1,,11.89448,,,0.91,0.79,,3.51392,381.379,1,4,77.98,3,3,0.117647059,0,0.75410533
1583,Cc1cc(C)nc(NC2CCN(C(=O)CCl)CC2)n1,GIA-UNK-a79af1bc-1,,81.476355,27.55663992,4.559773739,,,99,1.73514,282.775,1,4,58.12,3,1,0.615384615,0,0.858129291
1584,Cc1cc(Cl)cc(CC2CCN(C(=O)CCl)CC2)c1,NIR-THE-0d6461ce-8,,98.327615,3.57437118,5.44680035,,,,3.66832,300.229,0,1,20.31,3,1,0.533333333,0,0.780011042
1585,Nc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,NIR-THE-c331be7a-1,,53.42881,9.229303451,5.034831075,0.97,0.96,99,2.9817,300.789,1,2,46.33,2,2,0.235294118,0,0.684436239
1586,N#Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,NIR-THE-c331be7a-2,,95.349185,1.172090119,5.931038995,1,0.99,99,3.27118,310.784,0,2,44.1,2,2,0.222222222,0,0.799076463
1587,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,NIR-THE-c331be7a-6,,99.746375,2.004124569,5.698075288,1,0.93,99,3.70792,299.801,0,1,20.31,2,2,0.277777778,0,0.774253626
1588,O=C(C1CCN(c2ccncc2)CC1)N1CCCCC1,GIA-UNK-30c7cb75-1,,-18.56548,,,0.99,1,,2.3105,273.38,0,3,36.44,2,1,0.625,0,0.82941636
1589,O=C(C1CCN(c2ccncc2)CC1)N1CCOCC1,GIA-UNK-30c7cb75-2,,-22.6273,,,1,1,,1.1568,275.352,0,4,45.67,2,1,0.6,0,0.812245031
1590,O=C(C1CCN(c2ccncc2)CC1)N1CCS(=O)(=O)CC1,GIA-UNK-30c7cb75-3,,-27.42223,,,1,1,,0.555,323.418,0,5,70.58,2,1,0.6,0,0.795005063
1591,CNCc1c[nH]c2ccc(F)cc12,DAR-DIA-eace69ff-36,,32.73232,,,0.99,1,,2.0264,178.21,2,1,27.82,2,2,0.2,0,0.72309342
1592,O=C(NC1CCCCC1NC(=O)C1CCCCC1)c1ccncc1,GIA-UNK-d2defdc3-1,,-20.60122,,,1,1,,2.8191,329.444,2,3,71.09,4,1,0.631578947,0,0.892106128
1593,O=C(NC1CCCCC1NC(=O)c1ccncc1)c1ccccc1,GIA-UNK-d2defdc3-2,,-22.36972,,,1,1,,2.5526,323.396,2,3,71.09,4,2,0.315789474,0,0.908176882
1594,CN1CCC(C(=O)NC2CCCCC2NC(=O)C2CCCCC2)CC1,GIA-UNK-d2defdc3-3,,-19.4267,,,1,1.01,,2.4521,349.519,2,3,61.44,4,0,0.9,0,0.819459516
1595,CN1CCC(C(=O)NC2CCCCC2NC(=O)c2ccccc2)CC1,GIA-UNK-d2defdc3-4,,-15.37547,,,0.98,0.99,,2.1856,343.471,2,3,61.44,4,1,0.6,0,0.880858174
1596,O=C(C1CCCN1C(=O)c1ccccc1)N1CCOCC1,GIA-UNK-d2defdc3-6,,-27.9572,,,1,1,,1.15,288.347,0,3,49.85,2,1,0.5,0,0.820057011
1597,O=C(NCCNc1ccnc2cc(Cl)ccc12)Nc1ccc(F)cc1,GAB-FAC-880f6604-1,,29.46934,,,0.99,0.94,,4.2609,358.804,3,3,66.05,5,3,0.111111111,0,0.596883622
1598,O=C(CCl)N1CCC(C(=O)N2CCCCC2)CC1,VIR-GIT-7b3d3065-2,,31.38461,,,1,1,,1.4763,272.776,0,2,40.62,2,0,0.846153846,0,0.714641865
1599,CC(C)N(C)C(=O)C1CCN(C(=O)CCl)CC1,VIR-GIT-7b3d3065-3,,38.7793,,,1,1,,1.3306,260.765,0,2,40.62,3,0,0.833333333,0,0.718665922
1600,O=C(CC(=O)N1CCOCC1)NC1CCCCC1,GIA-UNK-3f36037a-1,,6.012231,,,0.99,1,,0.6842,254.33,1,3,58.64,3,0,0.846153846,0,0.753638317
1601,O=C(CC(=O)N1CCOCC1)Nc1ccccc1,GIA-UNK-3f36037a-2,,-26.9467,,,1,1.01,,0.874,248.282,1,3,58.64,3,1,0.384615385,0,0.80756697
1602,O=C(CC(=O)N1CCOCC1)NCc1ccccc1,GIA-UNK-3f36037a-6,,15.13225,,,0.99,1,,0.5517,262.309,1,3,58.64,4,1,0.428571429,0,0.806249271
1603,O=C(CC(=O)Nc1ccncc1)Nc1ccccc1,GIA-UNK-3f36037a-7,,11.9675,,,1,1,,2.0489,255.277,2,3,71.09,4,2,0.071428571,0,0.821235118
1604,CC(C)C[C@@H]1CN(C(=O)CCl)CCN1Cc1cccc(Cl)c1,DAN-LON-a5fc619e-3,,99.47946,0.784006101,6.105680558,,,99,3.6377,343.298,0,2,23.55,5,1,0.588235294,0,0.7623934
1605,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,DAN-LON-a5fc619e-8,,72.65968,2.166887489,5.664163638,0.99,1,,2.3639,299.201,0,2,23.55,3,1,0.5,0,0.800047341
1606,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,DAN-LON-a5fc619e-10,,45.234625,,,0.97,0.92,,3.8343,377.315,0,2,23.55,5,2,0.35,0,0.739732506
1607,CC(=O)NCCc1c[nH]c2ccc(O)cc12,JOH-MSK-a63bdd1d-4,,,99.5,,,,,1.5521,218.256,3,2,65.12,3,2,0.25,0,0.731455079
1608,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,JOH-MSK-35a8745a-1,,-0.96170145,,,1,0.99,,1.8551,232.283,2,2,54.12,4,2,0.307692308,0,0.844934953
1609,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,JOH-MSK-ec639444-2,,6.6887445,,,1,1,,2.5676,259.349,1,2,38.33,4,1,0.5625,0,0.902180479
1610,N#Cc1cncc(NC(=O)Nc2cccnc2)c1,CHR-SOS-363cfb78-1,,17.066025,,,1,1,,1.99228,239.238,2,4,90.7,2,2,0,0,0.837930219
1611,Cc1ccncc1NC(=O)Nc1cncc(C#N)c1,CHR-SOS-363cfb78-2,,3.96325,,,1,1,,2.3007,253.265,2,4,90.7,2,2,0.076923077,0,0.858637844
1612,CNC(=O)OC1CCN(C(=O)c2ccccc2)CC1,GIA-UNK-595fac82-2,,19.1599,,,1,1,,1.6472,262.309,1,3,58.64,2,1,0.428571429,0,0.881241135
1613,CNC(=O)OC1CCN(C(=O)c2ccncc2)CC1,GIA-UNK-595fac82-3,,-25.32197,,,1,1,,1.0422,263.297,1,4,71.53,2,1,0.461538462,0,0.86511686
